tx_count,avg_value,max_value,median_gas_price,unique_receivers,unique_senders,tx_per_day,in_tx_count,out_tx_count,in_out_ratio,self_tx_ratio,max_tx_in_1h,max_tx_in_5min,tx_time_std,zero_value_tx_ratio,high_value_tx_ratio,short_time_repeated_tx
27,0.0,0.0,0.005661868,2,1,0.15758312023224597,0,27,0.0,0.0,2,2,1011250.2115544577,1.0,0.0,0.9259259259259259
148384,0.0,0.0,0.002027206,6,1,540989.855684024,0,1000,0.0,0.0,155,14,1.7495028319372696,0.006739271080439939,0.0,0.0066988354539573
42484,0.0,0.0,0.0010870145,1,1,27646.438201400917,0,1000,0.0,0.0,52,11,138.64698899253077,0.02353827323227568,0.0,0.023514734959043406
147,0.0002891583749406019,0.007903511921996183,0.007212522,54,5,0.3899940822893409,7,143,0.04895104895104895,0.02040816326530612,11,10,1226370.5406717826,0.6598639455782312,0.013605442176870748,0.6326530612244898
621463,0.0,0.0,0.0033276875,1,1,3969717.817536596,0,1000,0.0,0.0,305,50,23.01407141629879,0.0016091062541132779,0.0,0.0016074971478591646
2,2.034586966085e-07,4.0691739304e-07,0.0020809055,2,1,4547.368421052632,0,2,0.0,0.0,2,2,,0.0,0.5,0.0
2980,0.002183886128120725,0.145913,0.0034931885,226,5,44.21840324493614,24,976,0.02459016393442623,0.0,61,19,13501.7699987089,0.21040268456375838,0.003355704697986577,0.25906040268456376
19,0.02061880292876914,0.04306044255758676,0.003583758,2,2,0.347190204228039,10,9,1.1111111111111112,0.0,2,2,530174.8623312385,0.0,0.05263157894736842,0.8947368421052632
59,0.030515028046326595,0.637,0.003109094,20,2,2.998401276155722,1,58,0.017241379310344827,0.0,8,4,119885.4019237784,0.7796610169491526,0.01694915254237288,0.6610169491525424
273,0.0007754957568170497,0.018141,0.005006163,101,7,0.46311681907355196,13,260,0.05,0.0,19,9,884219.2242473044,0.4432234432234432,0.01098901098901099,0.63003663003663
1,4.44e-16,4.44e-16,0.001734751,1,1,0.0,0,1,0.0,0.0,1,1,,0.0,0.0,0.0
2385,0.0003655595270587628,0.2011,0.003080106,70,1,31.16574816761481,0,1000,0.0,0.0,39,16,41640.79205090787,0.410062893081761,0.0041928721174004195,0.389937106918239
214,0.01982840231097642,0.255508000000009,0.0031681075,99,3,0.3532623461269419,16,199,0.08040201005025126,0.004672897196261682,11,7,413060.6675480986,0.37850467289719625,0.014018691588785047,0.5327102803738317
1,8.88e-16,8.88e-16,0.00173225,1,1,0.0,0,1,0.0,0.0,1,1,,0.0,0.0,0.0
101,0.0462166741766238,0.4183701060307787,0.004534662,11,5,0.17006442780464526,6,96,0.0625,0.009900990099009901,59,32,2286310.511439758,0.07920792079207921,0.009900990099009901,0.8910891089108911
25179,0.0,0.0,0.0264806165,1,1,2379.3991416309013,0,1000,0.0,0.0,92,35,2753.105701224055,0.03971563604591127,0.0,0.03967592040986537
6348973,0.0,0.0,0.002049003,1,1,274550183.7837838,0,1000,0.0,0.0,548,150,0.7218324488192095,0.00015750578873150036,0.0,0.00015734828294276885
148308,0.0,0.0,0.00201893,6,1,540667.1392405063,0,1000,0.0,0.0,155,14,1.7232780164534425,0.006742724600156431,0.0,0.006702268252555493
303,3.3003300330033004e-06,0.001,0.002739491,4,2,1.0989984367549892,1,302,0.0033112582781456954,0.0,3,3,749475.6324908542,0.9966996699669967,0.0033003300330033004,0.9867986798679867
1430,0.0,0.0,0.0061702635,1,1,7.751672433114909,0,1000,0.0,0.0,28,6,402223.0449010262,0.6993006993006993,0.0,0.6986013986013986
424,0.005421542891272518,2.298734185899548,0.0033080775,8,1,18.32427630473233,0,424,0.0,0.0,39,13,33617.71109725173,0.9976415094339622,0.0023584905660377358,0.9811320754716981
10,0.9999989145032745,0.999999453426629,0.0010219085,2,2,21.501094963169418,5,5,1.0,0.0,2,2,5524.844080253406,0.0,0.1,0.8
1014,4.401692954163868e-06,0.002732608412251302,0.006276224,14,2,15.869728874742146,2,998,0.002004008016032064,0.0,12,3,5067.028003879857,0.9842209072978304,0.0019723865877712033,0.9723865877712031
